ID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label
461,34,Travel_Rarely,Research & Development,1,5,Life Sciences,683,2,Male,3,1,Research Scientist,4,Married,2691,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,0
462,56,Travel_Frequently,Research & Development,9,3,Medical,1071,1,Female,3,1,Research Scientist,3,Married,2942,2,Y,No,19,3,2,80,1,18,4,3,5,4,0,3,0
463,30,Travel_Frequently,Research & Development,5,3,Medical,1017,2,Female,3,1,Laboratory Technician,2,Single,2422,0,Y,No,17,3,1,80,0,4,3,3,3,2,1,2,1
464,41,Travel_Rarely,Research & Development,7,2,Medical,1025,4,Female,3,2,Manufacturing Director,3,Single,5003,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,0
465,49,Travel_Rarely,Research & Development,6,1,Life Sciences,1661,3,Female,2,4,Healthcare Representative,3,Married,13966,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12,0
466,19,Travel_Rarely,Research & Development,3,1,Medical,201,2,Female,3,1,Laboratory Technician,2,Single,1483,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,0
467,45,Travel_Rarely,Sales,11,2,Life Sciences,1045,4,Female,3,4,Manager,4,Married,17650,3,Y,No,13,3,2,80,1,26,4,4,9,3,1,1,0
468,44,Non-Travel,Research & Development,17,3,Life Sciences,1206,4,Male,1,1,Research Scientist,3,Single,2290,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,0
469,29,Travel_Rarely,Sales,10,3,Marketing,766,4,Male,3,1,Sales Representative,2,Divorced,2297,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,0
470,35,Travel_Frequently,Sales,11,2,Marketing,1137,4,Male,3,2,Sales Executive,4,Divorced,4968,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2,0
471,53,Travel_Rarely,Research & Development,6,3,Life Sciences,769,4,Male,3,2,Laboratory Technician,4,Single,2450,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2,0
472,21,Travel_Frequently,Research & Development,10,2,Life Sciences,1279,1,Female,2,1,Laboratory Technician,3,Single,2625,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,1
473,26,Travel_Frequently,Research & Development,6,3,Other,1918,3,Male,4,1,Laboratory Technician,4,Married,2544,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,0
474,46,Non-Travel,Research & Development,7,4,Medical,487,3,Female,3,2,Manufacturing Director,3,Married,5258,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,0
475,47,Travel_Rarely,Research & Development,2,2,Other,820,3,Female,3,4,Manager,4,Married,16752,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,0
476,45,Non-Travel,Sales,6,3,Medical,302,4,Female,2,3,Sales Executive,4,Single,8865,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,0
477,42,Travel_Rarely,Research & Development,2,3,Life Sciences,2031,1,Male,3,5,Manager,3,Married,18880,5,Y,No,11,3,1,80,0,24,2,2,22,6,4,14,0
478,24,Travel_Rarely,Research & Development,24,3,Medical,1173,4,Male,3,1,Laboratory Technician,2,Single,3597,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,0
479,51,Travel_Rarely,Research & Development,2,3,Medical,408,4,Male,1,2,Manufacturing Director,2,Divorced,5482,5,Y,No,18,3,4,80,1,13,3,3,4,1,1,2,0
480,40,Travel_Frequently,Sales,2,4,Medical,1212,2,Male,3,2,Sales Executive,2,Married,4327,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0,0
481,39,Non-Travel,Sales,21,4,Life Sciences,1929,1,Female,1,2,Sales Executive,3,Married,5736,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,0
482,35,Travel_Rarely,Research & Development,27,1,Medical,856,3,Female,2,1,Research Scientist,1,Single,2559,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,0
483,45,Travel_Rarely,Research & Development,9,3,Life Sciences,206,2,Male,3,2,Laboratory Technician,2,Divorced,2348,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,0
484,36,Travel_Frequently,Sales,7,3,Marketing,1362,1,Female,4,2,Sales Executive,1,Married,4639,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13,0
485,27,Non-Travel,Sales,1,1,Marketing,449,3,Male,3,2,Sales Executive,2,Married,6349,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4,0
486,30,Travel_Frequently,Sales,12,4,Life Sciences,648,2,Male,2,1,Sales Representative,1,Married,2033,1,Y,No,18,3,3,80,1,1,2,4,1,0,0,0,1
487,33,Travel_Frequently,Sales,7,3,Life Sciences,1114,4,Female,3,2,Sales Executive,2,Married,4302,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2,0
488,39,Travel_Rarely,Research & Development,2,4,Technical Degree,721,4,Female,2,2,Healthcare Representative,3,Single,4553,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10,0
489,30,Travel_Rarely,Research & Development,8,2,Life Sciences,1015,2,Female,4,3,Research Director,1,Married,11416,0,Y,Yes,12,3,3,80,3,9,4,2,8,7,1,7,0
490,44,Travel_Rarely,Research & Development,2,3,Life Sciences,1703,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,0
491,27,Travel_Frequently,Sales,8,3,Life Sciences,56,4,Male,3,3,Sales Executive,3,Single,8726,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7,0
492,35,Travel_Rarely,Research & Development,10,3,Other,1028,2,Male,3,1,Laboratory Technician,4,Divorced,3917,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2,0
493,26,Travel_Rarely,Research & Development,16,4,Medical,394,1,Male,3,1,Laboratory Technician,2,Divorced,2373,2,Y,Yes,13,3,4,80,1,5,2,3,3,2,0,2,1
494,52,Travel_Rarely,Sales,2,1,Marketing,1038,1,Female,1,5,Manager,4,Married,19845,1,Y,No,15,3,4,80,1,33,3,3,32,14,6,9,1
495,33,Travel_Rarely,Research & Development,4,4,Medical,1502,1,Female,2,1,Laboratory Technician,2,Married,3838,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2,0
496,43,Travel_Rarely,Sales,9,3,Marketing,1188,1,Female,1,2,Sales Executive,3,Single,5346,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,1
497,48,Travel_Frequently,Research & Development,4,5,Medical,1644,3,Male,2,4,Manager,4,Married,15202,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2,0
498,44,Travel_Rarely,Sales,5,3,Marketing,1267,2,Male,3,5,Manager,2,Married,18213,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,0
499,42,Non-Travel,Research & Development,10,4,Technical Degree,1854,3,Male,3,1,Research Scientist,3,Married,2936,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,0
500,34,Non-Travel,Sales,4,4,Marketing,523,3,Female,3,2,Sales Executive,3,Married,6538,9,Y,No,15,3,1,80,1,6,3,3,3,2,1,2,0
501,31,Travel_Frequently,Sales,1,3,Life Sciences,1331,4,Female,3,1,Sales Representative,2,Single,2302,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,1
502,44,Travel_Rarely,Research & Development,8,4,Life Sciences,874,1,Male,4,1,Laboratory Technician,4,Married,2818,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2,0
503,33,Non-Travel,Sales,17,3,Life Sciences,992,4,Male,3,4,Manager,3,Single,17444,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0,0
504,27,Travel_Rarely,Research & Development,17,4,Life Sciences,1405,4,Female,3,1,Research Scientist,3,Single,2394,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,1
505,34,Travel_Rarely,Research & Development,9,3,Life Sciences,1344,4,Male,3,3,Healthcare Representative,4,Divorced,8500,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,0
506,29,Travel_Frequently,Research & Development,2,1,Life Sciences,1513,4,Female,3,1,Laboratory Technician,2,Married,3180,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2,0
507,40,Non-Travel,Sales,24,3,Life Sciences,986,2,Female,4,4,Sales Executive,2,Single,13194,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0,1
508,36,Travel_Rarely,Research & Development,5,4,Life Sciences,1651,2,Female,3,3,Healthcare Representative,1,Married,8008,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2,0
509,35,Travel_Rarely,Sales,2,3,Marketing,49,4,Female,3,1,Sales Representative,4,Married,2014,1,Y,No,13,3,1,80,0,2,3,3,2,2,2,2,0
510,25,Travel_Rarely,Research & Development,4,1,Technical Degree,1106,4,Male,3,1,Laboratory Technician,4,Married,3691,1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6,1
511,21,Travel_Rarely,Research & Development,18,1,Other,923,4,Female,3,1,Research Scientist,4,Single,2693,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0,1
512,29,Travel_Frequently,Sales,24,3,Technical Degree,1928,3,Male,4,1,Sales Representative,1,Single,1091,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,1
513,38,Travel_Rarely,Research & Development,1,3,Technical Degree,950,4,Female,3,3,Research Director,1,Married,13582,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11,0
514,39,Travel_Frequently,Research & Development,2,4,Technical Degree,343,3,Female,3,3,Healthcare Representative,3,Single,10938,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8,0
515,43,Travel_Rarely,Research & Development,15,2,Life Sciences,1666,3,Male,2,4,Research Director,3,Married,17603,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11,0
516,25,Travel_Rarely,Research & Development,2,1,Other,1992,4,Male,3,1,Laboratory Technician,3,Divorced,3977,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2,0
517,58,Travel_Rarely,Sales,10,4,Medical,131,4,Male,3,4,Sales Executive,3,Single,13872,0,Y,No,13,3,3,80,0,38,1,2,37,10,1,8,0
518,42,Travel_Rarely,Sales,14,2,Medical,936,3,Female,2,2,Sales Executive,3,Single,6244,7,Y,No,17,3,1,80,0,10,6,3,5,4,0,3,0
519,30,Travel_Rarely,Research & Development,2,1,Medical,198,2,Male,2,1,Laboratory Technician,4,Single,2720,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2,0
520,35,Travel_Rarely,Research & Development,9,4,Medical,2008,2,Male,3,2,Research Scientist,3,Single,5098,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,0
521,28,Travel_Rarely,Research & Development,24,3,Medical,1604,3,Male,3,1,Laboratory Technician,2,Married,2408,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,1
522,27,Travel_Rarely,Sales,10,3,Marketing,1403,4,Female,2,2,Sales Executive,4,Married,5769,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4,0
523,27,Travel_Frequently,Research & Development,10,2,Life Sciences,733,4,Male,3,3,Manufacturing Director,1,Divorced,8793,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7,0
524,41,Travel_Rarely,Sales,4,1,Marketing,1815,3,Female,3,3,Sales Executive,3,Divorced,10447,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,0
525,53,Travel_Rarely,Research & Development,2,5,Technical Degree,1572,3,Female,2,3,Manufacturing Director,4,Married,10169,0,Y,No,16,3,2,80,1,34,4,3,33,7,1,9,1
526,35,Travel_Rarely,Research & Development,25,2,Other,652,1,Male,2,2,Laboratory Technician,4,Single,3681,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,0
527,26,Non-Travel,Research & Development,7,3,Medical,1693,4,Male,3,1,Laboratory Technician,4,Single,2570,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,0
528,31,Travel_Frequently,Research & Development,24,1,Technical Degree,1736,4,Female,3,2,Manufacturing Director,4,Single,5238,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,0
529,37,Travel_Rarely,Research & Development,11,2,Medical,1033,1,Female,1,2,Healthcare Representative,2,Married,4777,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0,1
530,48,Travel_Frequently,Research & Development,22,3,Medical,1900,4,Female,3,4,Manager,4,Divorced,17174,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,0
531,50,Travel_Frequently,Sales,12,3,Marketing,174,3,Female,3,3,Sales Executive,4,Single,9208,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1,0
532,38,Travel_Frequently,Research & Development,8,3,Medical,1937,4,Female,2,2,Research Scientist,2,Divorced,2133,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,0
533,30,Travel_Rarely,Research & Development,22,3,Life Sciences,1004,1,Female,3,1,Research Scientist,3,Married,2132,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1,1
534,45,Travel_Rarely,Research & Development,1,4,Medical,996,4,Female,3,1,Laboratory Technician,4,Divorced,2270,3,Y,No,14,3,4,80,2,8,2,3,5,3,0,2,0
535,43,Non-Travel,Research & Development,9,3,Life Sciences,1813,1,Male,3,1,Research Scientist,3,Single,2438,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,0
536,29,Travel_Frequently,Research & Development,10,3,Life Sciences,1143,4,Female,3,1,Research Scientist,2,Divorced,3291,0,Y,No,14,3,4,80,2,8,2,2,7,5,1,1,0
537,53,Travel_Rarely,Sales,2,2,Medical,981,3,Male,3,4,Manager,3,Divorced,14852,6,Y,No,13,3,3,80,1,22,3,4,17,13,15,2,0
538,49,Travel_Rarely,Research & Development,3,2,Medical,1509,3,Female,2,2,Laboratory Technician,1,Married,4789,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2,0
539,47,Travel_Rarely,Research & Development,4,3,Life Sciences,1827,3,Female,2,3,Manufacturing Director,2,Divorced,10333,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,0
540,24,Travel_Rarely,Research & Development,9,3,Medical,1707,3,Male,4,1,Research Scientist,3,Married,4401,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4,0
541,41,Travel_Rarely,Research & Development,9,4,Life Sciences,200,3,Male,3,1,Laboratory Technician,1,Married,2238,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4,0
542,47,Travel_Frequently,Sales,4,1,Medical,467,2,Male,3,2,Sales Representative,3,Single,2976,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0,0
543,32,Travel_Rarely,Sales,4,2,Life Sciences,330,3,Female,3,1,Sales Representative,2,Married,3931,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2,0
544,26,Travel_Rarely,Research & Development,1,3,Medical,1952,3,Male,3,1,Laboratory Technician,1,Single,2867,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,0
545,35,Travel_Rarely,Sales,1,4,Marketing,100,3,Male,2,2,Sales Executive,1,Single,4312,0,Y,No,14,3,2,80,0,16,2,3,15,13,2,8,0
546,30,Travel_Rarely,Research & Development,18,3,Life Sciences,194,1,Female,3,1,Research Scientist,3,Single,2632,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4,0
547,30,Travel_Rarely,Sales,29,4,Technical Degree,1568,3,Male,3,3,Sales Executive,2,Married,9250,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3,0
548,36,Travel_Rarely,Research & Development,7,4,Other,949,2,Male,3,1,Research Scientist,4,Single,4678,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,0
549,30,Travel_Rarely,Sales,5,3,Marketing,456,4,Female,2,2,Sales Executive,3,Divorced,6118,1,Y,No,13,3,3,80,3,10,2,3,10,9,1,2,0
550,34,Travel_Rarely,Sales,3,3,Other,1478,4,Male,1,2,Sales Executive,1,Single,4759,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,0
551,49,Travel_Rarely,Sales,8,4,Technical Degree,1138,4,Male,2,4,Sales Executive,2,Married,13120,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3,0
552,39,Travel_Rarely,Research & Development,19,4,Other,1871,4,Male,3,2,Research Scientist,4,Divorced,3902,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,0
553,43,Travel_Rarely,Research & Development,6,3,Medical,1866,1,Female,2,5,Manager,3,Married,19392,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,0
554,48,Travel_Rarely,Sales,29,1,Medical,473,1,Female,3,3,Manager,3,Married,12504,3,Y,No,21,4,2,80,1,15,3,1,0,0,0,0,0
555,41,Non-Travel,Sales,10,2,Life Sciences,599,4,Male,3,2,Sales Executive,4,Single,6230,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,0
556,29,Travel_Rarely,Research & Development,1,4,Medical,2027,1,Male,3,1,Research Scientist,4,Married,4787,9,Y,Yes,14,3,2,80,3,4,3,4,2,2,2,2,1
557,25,Travel_Rarely,Research & Development,1,3,Medical,1303,4,Female,3,1,Research Scientist,2,Single,2096,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,0
558,22,Non-Travel,Research & Development,26,2,Other,1605,2,Female,2,1,Research Scientist,3,Married,2814,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3,0
559,31,Travel_Rarely,Human Resources,18,5,Human Resources,1842,4,Male,4,1,Human Resources,1,Married,2956,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,1
560,49,Travel_Frequently,Research & Development,10,4,Life Sciences,396,3,Female,3,5,Research Director,1,Single,18665,9,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2,0
561,47,Non-Travel,Research & Development,1,1,Medical,2000,3,Female,3,3,Research Director,2,Married,11957,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12,0
562,34,Non-Travel,Sales,23,4,Marketing,60,2,Male,3,2,Sales Executive,3,Single,4568,0,Y,No,20,4,3,80,0,10,2,3,9,5,8,7,0
563,45,Travel_Frequently,Research & Development,1,4,Medical,1922,2,Male,3,2,Healthcare Representative,3,Single,5399,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,0
564,40,Travel_Rarely,Research & Development,16,3,Life Sciences,1641,3,Female,3,3,Manufacturing Director,4,Single,7945,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3,0
565,50,Travel_Rarely,Research & Development,28,3,Life Sciences,1317,4,Female,3,4,Research Director,1,Married,16880,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,0
566,49,Travel_Rarely,Research & Development,25,4,Life Sciences,1617,3,Female,3,1,Laboratory Technician,1,Married,3211,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4,0
567,50,Travel_Rarely,Research & Development,4,1,Life Sciences,385,1,Male,3,5,Research Director,2,Divorced,19144,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6,0
568,25,Travel_Rarely,Research & Development,1,3,Life Sciences,350,1,Female,3,2,Manufacturing Director,3,Married,4898,0,Y,No,12,3,4,80,2,5,3,3,4,2,1,2,0
569,43,Travel_Rarely,Sales,4,4,Marketing,1293,4,Female,2,3,Sales Executive,4,Single,10231,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,0
570,45,Travel_Rarely,Research & Development,2,3,Life Sciences,834,2,Female,2,1,Research Scientist,3,Single,2274,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,0
571,34,Travel_Rarely,Sales,2,3,Marketing,1281,3,Female,3,2,Sales Executive,1,Single,4538,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,0
572,30,Travel_Frequently,Sales,26,4,Marketing,299,3,Female,2,2,Sales Executive,1,Single,6696,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1,1
573,33,Travel_Rarely,Sales,5,3,Marketing,485,4,Female,3,1,Sales Representative,3,Single,2851,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0,1
574,34,Travel_Rarely,Human Resources,3,2,Human Resources,847,3,Male,3,1,Human Resources,4,Married,3737,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2,0
575,39,Travel_Rarely,Research & Development,10,5,Medical,1618,2,Male,3,2,Manufacturing Director,1,Married,5377,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7,0
576,29,Travel_Rarely,Research & Development,8,4,Other,454,2,Male,1,1,Laboratory Technician,1,Married,2119,1,Y,Yes,11,3,4,80,0,7,4,2,7,7,0,7,1
577,35,Travel_Rarely,Research & Development,6,4,Life Sciences,691,2,Male,1,2,Research Scientist,4,Single,6646,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8,0
578,34,Travel_Frequently,Human Resources,23,3,Human Resources,590,2,Female,3,3,Human Resources,1,Divorced,9950,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2,1
579,30,Travel_Rarely,Research & Development,5,3,Technical Degree,197,4,Female,3,1,Research Scientist,1,Divorced,3204,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,0
580,29,Travel_Rarely,Research & Development,1,3,Technical Degree,300,3,Male,3,1,Research Scientist,3,Single,2058,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5,1
581,45,Travel_Rarely,Sales,2,3,Other,606,4,Male,3,2,Sales Executive,2,Married,4805,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,0
582,32,Travel_Rarely,Research & Development,25,4,Life Sciences,911,1,Male,3,1,Laboratory Technician,4,Single,2795,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1,1
583,28,Travel_Rarely,Research & Development,9,3,Medical,377,4,Male,3,1,Research Scientist,4,Married,2070,1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4,0
584,42,Travel_Frequently,Research & Development,5,2,Other,591,2,Male,3,1,Laboratory Technician,3,Married,2093,4,Y,No,17,3,4,80,1,8,4,3,2,2,2,0,0
585,58,Travel_Rarely,Research & Development,2,4,Life Sciences,825,4,Male,3,5,Research Director,2,Single,19246,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8,1
586,32,Travel_Rarely,Sales,2,4,Marketing,1862,3,Male,2,2,Sales Executive,2,Single,9907,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,1
587,33,Travel_Rarely,Research & Development,15,1,Medical,582,2,Male,3,3,Manager,3,Married,13610,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7,1
588,46,Travel_Rarely,Sales,3,3,Technical Degree,1863,1,Female,4,4,Sales Executive,1,Divorced,13225,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,0
589,39,Travel_Frequently,Sales,20,3,Life Sciences,1812,3,Male,3,2,Sales Executive,4,Divorced,4127,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,0
590,49,Travel_Rarely,Research & Development,7,4,Life Sciences,1484,3,Male,3,3,Healthcare Representative,2,Divorced,10466,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,0
591,58,Travel_Rarely,Sales,21,3,Life Sciences,1938,4,Female,3,4,Manager,4,Married,17875,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,0
592,42,Travel_Frequently,Research & Development,2,1,Medical,875,2,Male,3,1,Research Scientist,4,Single,2515,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2,0
593,38,Travel_Rarely,Research & Development,29,1,Medical,282,2,Male,3,2,Healthcare Representative,1,Married,6673,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0,1
594,40,Travel_Rarely,Sales,22,2,Marketing,492,3,Male,2,2,Sales Executive,3,Married,6380,2,Y,Yes,12,3,1,80,2,8,6,3,6,4,1,0,1
595,28,Travel_Frequently,Sales,1,2,Life Sciences,1927,3,Male,2,2,Sales Executive,4,Married,6834,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,0
596,36,Travel_Rarely,Research & Development,2,4,Other,1847,4,Female,3,2,Research Scientist,2,Married,6962,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,0
597,35,Non-Travel,Research & Development,2,2,Medical,1804,2,Male,3,2,Manufacturing Director,4,Divorced,5762,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,0
598,31,Travel_Rarely,Sales,8,2,Life Sciences,1453,1,Male,3,3,Sales Executive,4,Divorced,10793,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9,0
599,40,Travel_Rarely,Sales,14,2,Life Sciences,1598,4,Female,3,2,Sales Executive,1,Married,4639,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2,0
600,32,Travel_Frequently,Sales,10,4,Marketing,1853,4,Male,3,2,Sales Executive,4,Single,4648,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,0
601,38,Travel_Rarely,Sales,2,2,Life Sciences,1355,2,Female,3,2,Sales Executive,1,Divorced,6893,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7,0
602,53,Travel_Rarely,Research & Development,7,3,Life Sciences,730,3,Male,4,4,Research Director,3,Married,14814,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3,0
603,43,Travel_Rarely,Research & Development,8,4,Other,526,3,Female,3,2,Healthcare Representative,3,Divorced,4522,4,Y,Yes,14,3,4,80,0,8,3,3,5,2,0,2,0
604,31,Travel_Rarely,Research & Development,24,3,Medical,1252,3,Female,2,2,Healthcare Representative,1,Single,6812,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,0
605,36,Travel_Frequently,Research & Development,18,4,Life Sciences,407,3,Male,4,1,Laboratory Technician,4,Married,3688,4,Y,No,18,3,4,80,2,4,2,3,1,0,0,0,0
606,44,Travel_Rarely,Research & Development,29,4,Other,1225,4,Male,3,2,Research Scientist,4,Single,4541,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17,0
607,45,Travel_Rarely,Research & Development,29,3,Technical Degree,1465,2,Male,3,3,Manufacturing Director,4,Married,9380,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2,0
608,46,Travel_Rarely,Research & Development,18,3,Medical,550,3,Female,3,2,Manufacturing Director,3,Divorced,4810,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8,0
609,31,Travel_Frequently,Sales,5,3,Marketing,399,4,Female,3,1,Sales Representative,2,Divorced,2789,1,Y,No,11,3,3,80,1,2,5,2,2,2,2,2,0
610,27,Travel_Rarely,Research & Development,5,3,Life Sciences,434,3,Female,3,1,Research Scientist,2,Single,2478,1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2,0
611,38,Travel_Rarely,Research & Development,10,3,Medical,634,3,Female,3,2,Healthcare Representative,3,Married,9824,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0,0
612,38,Travel_Rarely,Research & Development,2,2,Medical,1638,4,Female,2,3,Manufacturing Director,3,Married,7756,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2,0
613,31,Travel_Rarely,Sales,5,3,Technical Degree,1749,1,Male,3,2,Sales Executive,3,Married,8346,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,0
614,33,Travel_Frequently,Research & Development,1,4,Other,998,3,Female,4,2,Healthcare Representative,2,Married,5488,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2,0
615,44,Travel_Frequently,Research & Development,1,2,Medical,1792,3,Male,3,1,Research Scientist,2,Divorced,2342,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,1
