���ʱ��,֧��,A,B,C,D
2020/4/13 9:00,Q,17.5,29,0,2.1
2020/4/13 10:00,Q,20.3,22,0,2
2020/4/13 11:00,Q,22.4,24,0,0.9
2020/4/13 12:00,Q,23.3,27,0,2.3
2020/4/13 13:00,Q,24.9,26,0,2.6
2020/4/13 14:00,Q,25.9,14,0,3.4
2020/4/13 15:00,Q,25.5,21,0,3.3
2020/4/13 16:00,Q,25,17,0,2.6
2020/4/13 17:00,Q,24.6,16,0,2.5
2020/4/13 18:00,Q,22.9,22,0,1.7
2020/4/13 19:00,Q,19.6,26,0,1.4
2020/4/13 20:00,Q,16.3,40,0,1
2020/4/13 21:00,Q,17.1,34,0,0.1
2020/4/13 22:00,Q,17,35,0,0.9
2020/4/13 23:00,Q,15.1,47,0,0.9
2020/4/14,Q,13.2,59,0,0.4
2020/4/14 1:00,Q,12,68,0,0.7
2020/4/14 2:00,Q,11.2,73,0,0.4
2020/4/14 3:00,Q,10.7,73,0,0.3
2020/4/14 4:00,Q,9.6,82,0,0.5
2020/4/14 5:00,Q,9.1,87,0,0.3
2020/4/14 6:00,Q,8.8,87,0,0.7
2020/4/14 7:00,Q,9.2,86,0,0.9
2020/4/14 8:00,Q,12.1,81,0,0.7
2020/4/14 9:00,Q,16.2,62,0,0.6
2020/4/14 10:00,Q,19.8,36,0,0.7
2020/4/14 11:00,Q,22,23,0,1.3
2020/4/14 12:00,Q,22.8,29,0,2.5
2020/4/14 13:00,Q,23,27,0,2.1
2020/4/14 14:00,Q,23,31,0,1.9
2020/4/14 15:00,Q,23.4,33,0,3
2020/4/14 16:00,Q,23.3,31,0,3.2
2020/4/14 17:00,Q,23,32,0,2.7
2020/4/14 19:00,Q,19.5,41,0,1.7
2020/4/14 20:00,Q,18.4,41,0,1.2
2020/4/14 21:00,Q,17.6,44,0,2
2020/4/14 22:00,Q,16.1,54,0,0.7
2020/4/14 23:00,Q,13.7,66,0,0.1
2020/4/15,Q,12.8,71,0,0.7
2020/4/15 1:00,Q,11.8,79,0,0.2
2020/4/15 2:00,Q,10.9,85,0,0.4
2020/4/15 3:00,Q,10.4,87,0,0.6
2020/4/15 4:00,Q,9.5,95,0,0.3
2020/4/15 5:00,Q,8.6,93,0,0.6
2020/4/15 6:00,Q,8.6,96,0,0.6
2020/4/15 7:00,Q,10.7,93,0,0.9
2020/4/15 8:00,Q,15.8,69,0,1.1
2020/4/15 9:00,Q,19.4,53,0,1.4
2020/4/15 10:00,Q,21.4,48,0,1.5
2020/4/15 11:00,Q,22.4,39,0,1.2
2020/4/15 12:00,Q,24.6,33,0,2.3
2020/4/15 13:00,Q,24.7,45,0,2.8
2020/4/15 14:00,Q,25.5,35,0,1.8
2020/4/15 15:00,Q,24.5,38,0,2.4
2020/4/15 16:00,Q,24.6,42,0,2.2
2020/4/15 17:00,Q,24.1,44,0,1.4
2020/4/15 18:00,Q,24,41,0,0.8
2020/4/15 19:00,Q,22.1,51,0,0.2
2020/4/15 20:00,Q,19.7,59,0,0.4
2020/4/15 21:00,Q,17.3,72,0,0.5
2020/4/15 22:00,Q,16.1,83,0,0
2020/4/15 23:00,Q,15.1,87,0,0.5
2020/4/16,Q,14.3,91,0,0.1
2020/4/16 1:00,Q,14.5,90,0,0.8
2020/4/16 2:00,Q,14,90,0,0.9
2020/4/16 3:00,Q,15.9,73,0,1.5
2020/4/16 4:00,Q,16.7,66,0,1.1
2020/4/16 5:00,Q,15.9,70,0,0.7
2020/4/16 6:00,Q,13.9,84,0,1.3
2020/4/16 7:00,Q,21.6,22,0,4.1
2020/4/16 8:00,Q,22.2,16,0,4.5
2020/4/16 9:00,Q,22.8,11,0,4.8
2020/4/16 10:00,Q,22.7,9,0,6
2020/4/16 11:00,Q,24.5,8,0,3.1
2020/4/16 12:00,Q,25.8,8,0,6.1
2020/4/16 13:00,Q,26.3,12,0,2.9
2020/4/16 14:00,Q,26.7,9,0,3.8
2020/4/16 15:00,Q,27.7,10,0,2.7
2020/4/16 16:00,Q,27.7,9,0,4.4
2020/4/16 17:00,Q,27.5,9,0,3.1
2020/4/16 18:00,Q,25.9,9,0,4
2020/4/16 19:00,Q,25.2,10,0,2.8
2020/4/16 20:00,Q,24.7,10,0,2.7
2020/4/16 21:00,Q,24,11,0,3.1
2020/4/16 22:00,Q,23.2,13,0,2.2
2020/4/16 23:00,Q,22.9,13,0,2.4
2020/4/17,Q,21.7,15,0,2.8
2020/4/17 1:00,Q,21.2,15,0,2.5
2020/4/17 2:00,Q,20.7,15,0,2.6
2020/4/17 3:00,Q,15.2,31,0,1.7
2020/4/17 4:00,Q,13.8,33,0,0.7
2020/4/17 5:00,Q,13.7,35,0,0.9
2020/4/17 6:00,Q,12.3,43,0,1
2020/4/17 7:00,Q,14.6,33,0,1.7
2020/4/17 8:00,Q,19.2,32,0,1
2020/4/17 9:00,Q,21.4,16,0,1.9
2020/4/17 10:00,Q,21.8,16,0,2.7
2020/4/17 11:00,Q,23.5,14,0,1.3
2020/4/17 12:00,Q,24.2,14,0,1.4
2020/4/17 13:00,Q,25.3,15,0,2.2
2020/4/17 14:00,Q,26.1,13,0,3.7
2020/4/17 15:00,Q,26,15,0,4.1
2020/4/17 16:00,Q,26.1,16,0,3.6
2020/4/17 17:00,Q,26,16,0,3
2020/4/17 18:00,Q,22.5,27,0,2.6
2020/4/17 19:00,Q,20.8,29,0,3.5
2020/4/17 20:00,Q,18.9,35,0,3.5
2020/4/17 21:00,Q,18.7,33,0,4
2020/4/17 22:00,Q,17.6,36,0,3.3
2020/4/17 23:00,Q,17.3,37,0,3.2
2020/4/18,Q,16.1,41,0,2.9
2020/4/18 1:00,Q,16,42,0,2.8
2020/4/18 2:00,Q,15.3,46,0,3.3
2020/4/18 3:00,Q,15.4,47,0,2.7
2020/4/18 4:00,Q,15.5,46,0,4.2
2020/4/18 5:00,Q,14.9,49,0,2.6
2020/4/18 6:00,Q,14.2,53,0,1.8
2020/4/18 7:00,Q,14.5,53,0,2.3
2020/4/18 8:00,Q,15.2,51,0,3.1
2020/4/18 9:00,Q,15.6,52,0,3.3
2020/4/18 10:00,Q,16.2,50,0,2.1
2020/4/18 11:00,Q,15.9,51,0,2.1
2020/4/18 12:00,Q,15.9,54,0,1.5
2020/4/18 13:00,Q,16,50,0,2
2020/4/18 14:00,Q,15.9,49,0,2.6
2020/4/18 15:00,Q,15.9,50,0,2.2
2020/4/18 16:00,Q,15.3,46,0,2.1
2020/4/18 17:00,Q,13.2,65,0.4,2.5
2020/4/18 18:00,Q,11.8,85,1.6,0.7
2020/4/18 19:00,Q,11.2,90,0.6,0.9
2020/4/18 20:00,Q,10.8,94,0.1,0.6
2020/4/18 21:00,Q,10.6,98,0.1,0.9
2020/4/18 22:00,Q,10.6,98,0,0
2020/4/18 23:00,Q,10.8,92,0,0.9
2020/4/19,Q,10.5,87,0,1.7
2020/4/19 1:00,Q,11.3,86,0,2.2
2020/4/19 2:00,Q,11.1,89,0,1.1
2020/4/19 3:00,Q,11.4,81,0,2
2020/4/19 4:00,Q,11.5,76,0,1.2
2020/4/19 5:00,Q,11.7,77,0,1
2020/4/19 6:00,Q,10.5,77,0,1
2020/4/19 7:00,Q,11.3,76,0,2.7
2020/4/19 8:00,Q,12.6,70,0,2.2
2020/4/19 9:00,Q,14.8,59,0,1.9
2020/4/19 10:00,Q,17.1,46,0,0.9
2020/4/19 11:00,Q,18.8,41,0,4.6
2020/4/19 12:00,Q,20.4,38,0,1.4
2020/4/19 13:00,Q,21.3,37,0,2.8
2020/4/19 14:00,Q,22,36,0,2.3
2020/4/19 15:00,Q,22.6,33,0,3.4
2020/4/19 16:00,Q,23,32,0,4.2
2020/4/19 17:00,Q,24.1,31,0,2.8
2020/4/19 18:00,Q,23.5,32,0,2
2020/4/19 19:00,Q,21.5,39,0,1.6
2020/4/19 20:00,Q,20.7,40,0,1.7
2020/4/19 21:00,Q,19.7,44,0,1.9
2020/4/19 22:00,Q,19.1,48,0,1.4
2020/4/19 23:00,Q,19.6,45,0,2.2
2020/4/20,Q,17.8,54,0,1.9
2020/4/20 1:00,Q,16.4,63,0,0.8
2020/4/20 2:00,Q,15,77,0,1.4
2020/4/20 3:00,Q,15.6,70,0,1.3
2020/4/20 4:00,Q,20.3,36,0,2.5
2020/4/20 5:00,Q,19.4,33,0,2.2
2020/4/20 6:00,Q,18.5,32,0,2.9
2020/4/20 7:00,Q,17.5,29,0,4.1
2020/4/20 8:00,Q,17.9,27,0,1.9
2020/4/20 9:00,Q,19.1,25,0,1.4
2020/4/20 10:00,Q,20.1,19,0,1.7
2020/4/20 11:00,Q,20.6,23,0,2.6
2020/4/20 12:00,Q,21.4,19,0,2.1
2020/4/20 13:00,Q,22.8,17,0,1.5
2020/4/20 14:00,Q,22.3,23,0,3.1
2020/4/20 15:00,Q,22.1,30,0,1.3
2020/4/20 16:00,Q,23.6,16,0,2.5
2020/4/20 17:00,Q,22.8,15,0,3.5
2020/4/20 18:00,Q,22,18,0,1.9
2020/4/20 19:00,Q,20,29,0,1.3
2020/4/20 20:00,Q,17.7,41,0,3.7
2020/4/20 21:00,Q,16.9,40,0,2.7
2020/4/20 22:00,Q,15.8,46,0,1.9
2020/4/20 23:00,Q,16.7,38,0,0.9
2020/4/21,Q,14.3,56,0,1
2020/4/21 1:00,Q,13.9,55,0,0.6
2020/4/21 2:00,Q,13.1,60,0,0.9
2020/4/21 3:00,Q,12.9,63,0,0.9
2020/4/21 4:00,Q,11.9,61,0,0.2
2020/4/21 5:00,Q,11.2,68,0,0.8
2020/4/21 6:00,Q,9.9,74,0,0.7
2020/4/21 7:00,Q,11.7,72,0,0.5
2020/4/21 8:00,Q,16.6,24,0,1.5
2020/4/21 9:00,Q,18,22,0,1.1
2020/4/21 10:00,Q,18.9,26,0,0.8
2020/4/21 11:00,Q,20.3,20,0,1.2
2020/4/21 12:00,Q,19.4,31,0,2.6
2020/4/21 13:00,Q,20.9,20,0,3.5
2020/4/21 14:00,Q,21.4,19,0,3.6
2020/4/21 15:00,Q,21.9,17,0,4
2020/4/21 16:00,Q,21.7,18,0,5.4
2020/4/21 17:00,Q,21.2,19,0,4
2020/4/21 18:00,Q,20.5,20,0,2.9
2020/4/21 19:00,Q,20,18,0,2.2
2020/4/21 20:00,Q,19.5,20,0,1.5
2020/4/21 21:00,Q,18.8,22,0,1.1
2020/4/21 22:00,Q,20.1,11,0,4.6
2020/4/21 23:00,Q,17.3,18,0,1.1
2020/4/22,Q,17.3,16,0,0.8
2020/4/22 1:00,Q,13.9,35,0,1
2020/4/22 2:00,Q,12.5,52,0,2.1
2020/4/22 3:00,Q,11.4,57,0,1.1
2020/4/22 4:00,Q,10.3,60,0,1.8
2020/4/22 5:00,Q,8.6,68,0,0.9
2020/4/22 6:00,Q,7.5,73,0,0.2
2020/4/22 7:00,Q,10.1,66,0,0.2
2020/4/22 8:00,Q,13,48,0,1.1
2020/4/22 9:00,Q,14.1,33,0,5.6
2020/4/22 10:00,Q,14.4,35,0,4.5
2020/4/22 11:00,Q,14.3,37,0,4.2
2020/4/22 12:00,Q,14.8,33,0,2.7
2020/4/22 13:00,Q,15.5,35,0,3.4
2020/4/22 14:00,Q,15.9,32,0,3
2020/4/22 15:00,Q,15.9,31,0,1.7
2020/4/22 16:00,Q,15.8,37,0,1.4
2020/4/22 17:00,Q,15.8,39,0,0.9
2020/4/22 18:00,Q,15.4,42,0,1.8
2020/4/22 19:00,Q,14.1,44,0,1.9
2020/4/22 20:00,Q,12.9,47,0,1.5
2020/4/22 21:00,Q,12.8,46,0,1.4
2020/4/22 22:00,Q,11.6,49,0,0.9
2020/4/22 23:00,Q,10.8,54,0,0.8
2020/4/23,Q,9.2,63,0,0.5
2020/4/23 1:00,Q,8.3,69,0,0.8
2020/4/23 2:00,Q,6.9,83,0,0.5
2020/4/23 3:00,Q,6.1,89,0,0.1
2020/4/23 4:00,Q,5.3,93,0,0.3
2020/4/23 5:00,Q,4.2,95,0,0.2
2020/4/23 6:00,Q,4.4,97,0,0.3
2020/4/23 7:00,Q,7.1,86,0,0.4
2020/4/23 8:00,Q,12,46,0,1.4
2020/4/23 9:00,Q,13,48,0,1.5
2020/4/23 10:00,Q,14.9,31,0,2.3
2020/4/23 11:00,Q,15.8,29,0,2.2
2020/4/23 12:00,Q,17.5,27,0,2
2020/4/23 13:00,Q,17.8,26,0,2.2
2020/4/23 14:00,Q,19.1,29,0,1.6
2020/4/23 15:00,Q,19.8,22,0,1.4
2020/4/23 16:00,Q,20.3,23,0,1.5
2020/4/23 17:00,Q,20.2,29,0,1.6
2020/4/23 18:00,Q,19.7,31,0,1
2020/4/23 19:00,Q,17.8,33,0,0.7
2020/4/23 20:00,Q,15.8,39,0,1.3
2020/4/23 21:00,Q,15.8,23,0,1.2
2020/4/23 22:00,Q,12,49,0,1.7
2020/4/23 23:00,Q,11.7,51,0,1.6
2020/4/24,Q,10.5,54,0,1.5
2020/4/24 1:00,Q,8.3,62,0,1.3
2020/4/24 2:00,Q,8.4,63,0,0.5
2020/4/24 3:00,Q,7.4,72,0,1
2020/4/24 4:00,Q,6.1,81,0,0.2
2020/4/24 5:00,Q,5.8,67,0,0.7
2020/4/24 6:00,Q,3.8,88,0,0.7
2020/4/24 7:00,Q,8,62,0,1.2
2020/4/24 8:00,Q,13.6,24,0,1.8
2020/4/24 9:00,Q,16.3,17,0,1.7
2020/4/24 10:00,Q,18.8,14,0,1.6
2020/4/24 11:00,Q,20.8,8,0,3.3
2020/4/24 12:00,Q,22.2,9,0,3.5
2020/4/24 13:00,Q,23.5,8,0,4.9
2020/4/24 14:00,Q,24.4,7,0,6.8
2020/4/24 15:00,Q,25.6,7,0,5.2
2020/4/24 16:00,Q,26,8,0,4
2020/4/24 17:00,Q,25.8,8,0,6.8
2020/4/24 18:00,Q,24.5,9,0,6.4
2020/4/24 19:00,Q,23.1,9,0,7
2020/4/24 20:00,Q,22,11,0,5.4
2020/4/24 21:00,Q,21,11,0,3.9
2020/4/24 22:00,Q,20.3,12,0,3.3
2020/4/24 23:00,Q,14.5,27,0,0.7
2020/4/25,Q,13.3,28,0,1
2020/4/25 1:00,Q,14.9,23,0,1.7
2020/4/25 2:00,Q,14.2,24,0,1.4
2020/4/25 3:00,Q,15.5,22,0,2.3
2020/4/25 4:00,Q,12.7,29,0,0.9
2020/4/25 5:00,Q,12.8,28,0,1.8
2020/4/25 6:00,Q,13.4,27,0,1.8
2020/4/25 7:00,Q,15.9,23,0,2.5
2020/4/25 8:00,Q,19.2,23,0,1.8
2020/4/25 9:00,Q,22.4,16,0,2.1
2020/4/25 10:00,Q,25.4,12,0,2.7
2020/4/25 11:00,Q,28.4,12,0,1.1
2020/4/25 12:00,Q,28.7,12,0,1.7
2020/4/25 13:00,Q,26.1,24,0,6
2020/4/25 14:00,Q,25.3,24,0,7.3
2020/4/25 15:00,Q,24.8,26,0,5.3
2020/4/25 16:00,Q,24.4,25,0,4.5
2020/4/25 17:00,Q,23.3,27,0,4.4
2020/4/25 18:00,Q,21.8,31,0,3.8
2020/4/25 19:00,Q,19.9,35,0,2.2
2020/4/25 20:00,Q,18.2,40,0,1.7
2020/4/25 21:00,Q,17.3,41,0,1.3
2020/4/25 22:00,Q,15.7,46,0,0.8
2020/4/25 23:00,Q,13.4,62,0,0.4
2020/4/26,Q,12.8,65,0,0.2
2020/4/26 1:00,Q,12.4,65,0,1
2020/4/26 2:00,Q,10.9,72,0,0
2020/4/26 3:00,Q,10.3,76,0,0.4
2020/4/26 4:00,Q,10.7,77,0,0.8
2020/4/26 5:00,Q,10.2,77,0,0.1
2020/4/26 6:00,Q,10.3,81,0,0.6
2020/4/26 7:00,Q,11.7,84,0,1.6
2020/4/26 8:00,Q,16.4,58,0,0.6
2020/4/26 9:00,Q,18.3,36,0,1.8
2020/4/26 10:00,Q,19.8,32,0,1.6
2020/4/26 11:00,Q,21.3,34,0,2.5
2020/4/26 12:00,Q,23,32,0,1
2020/4/26 13:00,Q,25.3,28,0,0.8
2020/4/26 14:00,Q,28.3,19,0,0.5
2020/4/26 15:00,Q,29.6,17,0,2.8
2020/4/26 16:00,Q,26.5,32,0,8.3
2020/4/26 17:00,Q,22.4,39,0,7.6
2020/4/26 18:00,Q,20.9,40,0,6.1
2020/4/26 19:00,Q,19.6,46,0,4.6
2020/4/26 20:00,Q,18.6,47,0,6.6
2020/4/26 21:00,Q,17.6,51,0,4.3
2020/4/26 22:00,Q,16.7,53,0,3.4
2020/4/26 23:00,Q,15.9,55,0,1.8
2020/4/27,Q,15.5,53,0,1.7
2020/4/27 1:00,Q,15.4,52,0,3.1
2020/4/27 2:00,Q,14.8,55,0,1.9
2020/4/27 3:00,Q,15,56,0,1.3
2020/4/27 4:00,Q,14.8,56,0,2.2
2020/4/27 5:00,Q,15.6,45,0,3.1
2020/4/27 6:00,Q,15.3,43,0,2.6
2020/4/27 7:00,Q,15.2,51,0,2.6
2020/4/27 8:00,Q,16.1,51,0,3.2
2020/4/27 9:00,Q,16.3,52,0,4.3
2020/4/27 10:00,Q,17.1,49,0,1.7
2020/4/27 11:00,Q,18.3,42,0,1.6
2020/4/27 12:00,Q,19.7,38,0,1.3
2020/4/27 13:00,Q,21,37,0,2.9
2020/4/27 14:00,Q,22,37,0,1.3
2020/4/27 15:00,Q,22.9,33,0,2.2
2020/4/27 16:00,Q,23.5,33,0,2.7
2020/4/27 17:00,Q,23.1,35,0,1.8
2020/4/27 18:00,Q,22.4,33,0,2
2020/4/27 19:00,Q,20.8,37,0,1.4
2020/4/27 20:00,Q,17.1,49,0,0.2
2020/4/27 21:00,Q,15.8,53,0,0.6
2020/4/27 22:00,Q,13.9,69,0,1
2020/4/27 23:00,Q,13.4,68,0,0.7
2020/4/28,Q,12.1,76,0,0.2
2020/4/28 1:00,Q,11.1,84,0,0.1
2020/4/28 2:00,Q,10.2,90,0,0.8
2020/4/28 3:00,Q,9.8,95,0,0
2020/4/28 4:00,Q,9.6,93,0,0.6
2020/4/28 5:00,Q,9,93,0,0
2020/4/28 6:00,Q,8.5,98,0,0.5
2020/4/28 7:00,Q,12.4,80,0,0
2020/4/28 8:00,Q,16.4,60,0,1.1
2020/4/28 9:00,Q,19.1,46,0,1.2
2020/4/28 10:00,Q,20.9,38,0,1.6
2020/4/28 11:00,Q,22.3,40,0,1.8
2020/4/28 12:00,Q,23.7,34,0,1.8
2020/4/28 13:00,Q,24.6,35,0,2.8
2020/4/28 14:00,Q,26,35,0,2.3
2020/4/28 15:00,Q,26.1,32,0,3.4
2020/4/28 16:00,Q,26.2,35,0,3.3
2020/4/28 17:00,Q,25.7,33,0,3.4
2020/4/28 18:00,Q,25,34,0,3.4
2020/4/28 19:00,Q,22.8,41,0,1.8
2020/4/28 20:00,Q,19.5,55,0,0.7
2020/4/28 21:00,Q,18.4,57,0,0.5
2020/4/28 22:00,Q,19,46,0,1.7
2020/4/28 23:00,Q,17.2,50,0,0.9
2020/4/29,Q,15.2,66,0,0.5
2020/4/29 1:00,Q,14.5,69,0,0.6
2020/4/29 2:00,Q,13.2,78,0,0.7
2020/4/29 3:00,Q,12.3,83,0,0.1
2020/4/29 4:00,Q,11.4,90,0,0.8
2020/4/29 5:00,Q,11.2,92,0,0.7
2020/4/29 6:00,Q,11,91,0,0.7
2020/4/29 7:00,Q,14.8,78,0,0.1
2020/4/29 8:00,Q,18.9,52,0,0.9
2020/4/29 9:00,Q,22.1,40,0,1.3
2020/4/29 10:00,Q,24.3,34,0,1.7
2020/4/29 11:00,Q,26.3,31,0,1.3
2020/4/29 12:00,Q,28.3,28,0,2.8
2020/4/29 13:00,Q,29.5,33,0,2
2020/4/29 14:00,Q,30.7,36,0,2.4
2020/4/29 15:00,Q,32.2,26,0,2.3
2020/4/29 16:00,Q,31.2,30,0,2.5
2020/4/29 17:00,Q,31,31,0,1.8
2020/4/29 18:00,Q,29.4,39,0,1.4
2020/4/30 3:00,Q,15.8,88,0,1.5
2020/4/30 4:00,Q,15.4,93,0,0
2020/4/30 5:00,Q,14.5,94,0,0.8
2020/4/30 6:00,Q,14.4,97,0,0.5
2020/4/30 7:00,Q,17.3,90,0,0.7
2020/4/30 8:00,Q,22.7,63,0,0.7
2020/4/30 9:00,Q,26.4,33,0,1.5
2020/4/30 10:00,Q,28.7,28,0,1.9
2020/4/30 11:00,Q,30.5,27,0,2.2
2020/4/30 12:00,Q,32.3,26,0,1.3
2020/4/30 13:00,Q,32.9,26,0,3.3
2020/4/30 14:00,Q,34.6,19,0,2.7
2020/4/30 15:00,Q,35.2,15,0,2.7
2020/4/30 16:00,Q,34.1,26,0,1.6
2020/4/30 17:00,Q,34.1,23,0,2
2020/4/30 18:00,Q,32.3,34,0,1.6
2020/4/30 19:00,Q,29,36,0,1.3
2020/4/30 20:00,Q,27.1,41,0,0.9
2020/4/30 21:00,Q,24.4,49,0,0.4
2020/4/30 22:00,Q,22.6,58,0,0.8
2020/4/30 23:00,Q,21.1,65,0,0.3
2020/5/1,Q,19.5,67,0,0.5
2020/5/1 1:00,Q,18.6,70,0,0
2020/5/1 2:00,Q,17.8,77,0,0.8
2020/5/1 3:00,Q,17.5,78,0,0
2020/5/1 4:00,Q,16.8,83,0,0.8
2020/5/1 5:00,Q,16.3,88,0,0.7
2020/5/1 6:00,Q,15.2,94,0,0.4
2020/5/1 7:00,Q,17.2,86,0,0.3
2020/5/1 8:00,Q,21.5,64,0,1.2
2020/5/1 9:00,Q,25.8,40,0,1.5
2020/5/1 10:00,Q,28.7,30,0,1.2
2020/5/1 11:00,Q,30.3,31,0,2.6
2020/5/1 12:00,Q,32.3,26,0,2.3
2020/5/1 13:00,Q,33.8,22,0,1
2020/5/1 14:00,Q,34.1,26,0,2.6
2020/5/1 15:00,Q,33,34,0,5
2020/5/1 16:00,Q,30.5,38,0,1.6
2020/5/1 17:00,Q,30.6,37,0,2.6
2020/5/1 18:00,Q,29.7,38,0,2.1
2020/5/1 19:00,Q,28.7,40,0,1
2020/5/1 20:00,Q,26.3,51,0,1.2
2020/5/1 21:00,Q,25.5,60,0,1.8
2020/5/1 22:00,Q,24.7,62,0,0.3
2020/5/1 23:00,Q,24.2,61,0,1.4
2020/5/2,Q,22.1,70,0,0.9
2020/5/2 1:00,Q,20.3,80,0,0.9
2020/5/2 2:00,Q,19.9,80,0,0.9
2020/5/2 3:00,Q,18.7,89,0,0.6
2020/5/2 4:00,Q,18.2,92,0,0
2020/5/2 5:00,Q,17.8,95,0,0.6
2020/5/2 6:00,Q,17.3,96,0,0
2020/5/2 7:00,Q,19.5,92,0,0.7
2020/5/2 8:00,Q,23.9,55,0,1.5
2020/5/2 9:00,Q,26.5,49,0,1.9
2020/5/2 10:00,Q,28.6,42,0,2.2
2020/5/2 11:00,Q,31.1,29,0,1.5
2020/5/2 12:00,Q,33.3,31,0,2.1
2020/5/2 13:00,Q,34.5,25,0,1.7
2020/5/2 14:00,Q,35.5,28,0,1.3
2020/5/2 15:00,Q,34.5,36,0,3.5
2020/5/2 16:00,Q,34.1,34,0,3.5
2020/5/2 17:00,Q,33.7,38,0,3.1
2020/5/2 18:00,Q,31.7,45,0,0.8
2020/5/2 19:00,Q,30.4,49,0,0.3
2020/5/2 20:00,Q,28.2,52,0,1.9
2020/5/2 21:00,Q,26.2,60,0,1.4
2020/5/2 22:00,Q,24.2,70,0,0.4
2020/5/2 23:00,Q,26.3,53,0,1.3
2020/5/3,Q,25.5,53,0,1.6
2020/5/3 1:00,Q,22.5,67,0,1
2020/5/3 2:00,Q,21.5,73,0,0.6
2020/5/3 3:00,Q,19.8,84,0,0.9
2020/5/3 4:00,Q,18.9,90,0,0
2020/5/3 5:00,Q,17.4,95,0,0.1
2020/5/3 6:00,Q,17,89,0,0.9
2020/5/3 7:00,Q,20.3,79,0,0.6
2020/5/3 8:00,Q,25,57,0,1.1
2020/5/3 9:00,Q,28.5,42,0,1
2020/5/3 10:00,Q,31.3,40,0,1.3
2020/5/3 11:00,Q,33.1,30,0,1.9
2020/5/3 12:00,Q,34.7,26,0,1.8
2020/5/3 13:00,Q,37.4,27,0,2.4
2020/5/3 14:00,Q,39.9,6,0,1.7
2020/5/3 15:00,Q,40.1,7,0,2.7
2020/5/3 16:00,Q,39.4,8,0,3.5
2020/5/3 17:00,Q,39.5,10,0,1.9
2020/5/3 18:00,Q,38.1,12,0,1.4
2020/5/3 19:00,Q,32.6,33,0,1.4
2020/5/3 20:00,Q,28.4,38,0,1.1
2020/5/3 21:00,Q,25.6,42,0,1.3
2020/5/3 22:00,Q,26.5,33,0,0.8
2020/5/3 23:00,Q,22.7,51,0,0.6
2020/5/4,Q,20.2,61,0,1.4
2020/5/4 1:00,Q,19.5,62,0,0.9
2020/5/4 2:00,Q,21.2,50,0,1.2
2020/5/4 3:00,Q,24.3,79,0,4.4
2020/5/4 4:00,Q,23.6,75,0,4.1
2020/5/4 5:00,Q,22.5,81,0,1.9
2020/5/4 6:00,Q,20.7,88,0,4.3
2020/5/4 7:00,Q,20.7,87,0,3
2020/5/4 8:00,Q,21.4,77,0,3.8
2020/5/4 9:00,Q,22.4,66,0,5.6
2020/5/4 10:00,Q,21,76,0,3.1
2020/5/4 11:00,Q,21,77,0,2.8
2020/5/4 12:00,Q,20.6,74,0,5.5
2020/5/4 13:00,Q,19.5,65,0,4.8
2020/5/4 14:00,Q,18.6,65,0,5
2020/5/4 15:00,Q,18.2,65,0,3.1
2020/5/4 16:00,Q,17.1,70,0,3.3
2020/5/4 17:00,Q,16.8,70,0,2.3
2020/5/4 18:00,Q,16.5,68,0,3
2020/5/4 19:00,Q,16.5,67,0,1.8
2020/5/4 20:00,Q,16.4,69,0,1.8
2020/5/4 21:00,Q,15.8,71,0,0.8
2020/5/4 22:00,Q,15.7,70,0,1.5
2020/5/4 23:00,Q,15.9,68,0,1.2
2020/5/5,Q,15.7,70,0,1.6
2020/5/5 1:00,Q,14.6,92,2.2,1.4
2020/5/5 2:00,Q,14,97,1.4,0.1
2020/5/5 3:00,Q,14.2,96,0,0.7
2020/5/5 4:00,Q,14.4,99,0.3,1
2020/5/5 5:00,Q,14.1,99,0,0.9
2020/5/5 6:00,Q,14.1,99,0,0.6
2020/5/5 7:00,Q,14.5,96,0,1.2
2020/5/5 8:00,Q,15,97,0,1.1
2020/5/5 9:00,Q,16.1,90,0.1,1.9
2020/5/5 10:00,Q,17.5,82,0,1.2
2020/5/5 11:00,Q,19.9,66,0,1
2020/5/5 12:00,Q,21.5,58,0,2.1
2020/5/5 13:00,Q,23.1,61,0,2.5
2020/5/5 14:00,Q,24.3,57,0,2.2
2020/5/5 15:00,Q,23.9,57,0,2.7
2020/5/5 16:00,Q,23.2,60,0,2.6
2020/5/5 17:00,Q,22.9,60,0,2.5
2020/5/5 18:00,Q,22.2,62,0,2
2020/5/5 19:00,Q,20.9,68,0,1.3
2020/5/5 20:00,Q,14.2,99,0,0.5
2020/5/5 21:00,Q,13.6,99,0,0.5
2020/5/5 22:00,Q,13.5,99,0,0.5
2020/5/5 23:00,Q,15.6,99,0,0.7
2020/5/6,Q,18.9,83,0,2
2020/5/6 1:00,Q,21,69,0,3.1
2020/5/6 2:00,Q,21.7,62,0,3.9
2020/5/6 4:00,Q,14.2,99,0,0.5
2020/5/6 5:00,Q,13.6,99,0,0.5
2020/5/6 8:00,Q,18.9,83,0,2
2020/5/6 9:00,Q,21,69,0,3.1
2020/5/6 12:00,Q,21.8,61,0,4.9
2020/5/6 15:00,Q,21.7,58,0,5.8
2020/5/6 13:00,Q,21.6,60,0,4.8
2020/5/6 16:00,Q,21.7,59,0,4
2020/5/6 19:00,Q,20.2,69,0,2.6
2020/5/6 20:00,Q,20.2,70,0,1.5
2020/5/6 21:00,Q,19.9,73,0,1.5
